time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
142,80,225,18176,0.024765085,0.125,-2.4890496730804443,0.13275131583213806,4.802363038063049,564,0.00042976705299224705,0.2,0.0003,-0.014871087856590748,-0.0090976576320827,3131.6,55.81452420000001
143,81,225,18304,0.011041918,0.05859375,-2.3120357990264893,0.13273732364177704,4.803687572479248,568,0.0004289710632292554,0.2,0.0003,-0.023479966446757317,-0.01127086253836751,3131.6,55.81452420000001
144,81,225,18432,0.011325467,0.05859375,-0.44614362716674805,0.13274306058883667,4.80416214466095,572,0.0010283571464242414,0.2,0.0003,-0.0071502747014164925,-0.0024680872447788715,3131.6,55.81452420000001
145,82,225,18560,0.009372154,0.048828125,-3.2759804725646973,0.13276934623718262,4.803273797035217,576,0.0003903484684997238,0.2,0.0003,-0.010676704347133636,-0.004668474197387695,3131.6,55.81452420000001
146,82,225,18688,0.009723214,0.037109375,-4.688549518585205,0.13278527557849884,4.801790952682495,580,0.00023756002337904647,0.2,0.0003,-0.01273114513605833,-0.006412724265828729,3096.0,54.71055983333334
147,83,225,18816,0.017150763,0.099609375,0.06986838579177856,0.13279837369918823,4.800956606864929,584,1.7443180978298187,0.2,0.0003,0.8157574534416199,-0.012837942223995924,3096.0,54.71055983333334
148,84,225,18944,0.018377032,0.08984375,-2.6960175037384033,0.13277649879455566,4.800751209259033,588,0.011061831843107939,0.2,0.0003,0.008320800960063934,-0.0030781887471675873,3096.0,54.71055983333334
149,84,225,19072,0.011776819,0.0625,0.35858285427093506,0.13275039196014404,4.802449941635132,592,0.003382188137038611,0.2,0.0003,-0.019071640446782112,-0.010988834779709578,3096.0,54.71055983333334
150,85,225,19200,0.016394207,0.0859375,0.5110353827476501,0.1327371895313263,4.8037790060043335,596,0.0023238654830493033,0.2,0.0003,-0.028168708086013794,-0.014684522058814764,3096.0,54.71055983333334
151,85,225,19328,0.01607982,0.087890625,0.6790801882743835,0.13271556794643402,4.804653763771057,600,0.0007181363616837189,0.2,0.0003,-0.008788937702775002,-0.004179597133770585,3096.0,54.71055983333334
152,86,225,19456,0.008988807,0.041015625,-1.9233548641204834,0.13270437717437744,4.805925965309143,604,0.0016830529202707112,0.2,0.0003,-0.01334563922137022,-0.005579081363976002,3096.0,54.71055983333334
153,86,225,19584,0.02099857,0.119140625,0.7710036039352417,0.13268573582172394,4.8066418170928955,608,0.0005780117062386125,0.2,0.0003,-0.013716960325837135,-0.007927617523819208,3096.0,54.71055983333334
154,87,225,19712,0.01868713,0.1171875,0.6482878923416138,0.13264811038970947,4.808230042457581,612,0.0009386022720718756,0.2,0.0003,-0.01719687320291996,-0.010679621249437332,3096.0,54.71055983333334
155,87,225,19840,0.010645704,0.044921875,0.2146586775779724,0.13262873888015747,4.810302972793579,616,0.0014517214440274984,0.2,0.0003,-0.02319953590631485,-0.010174287483096123,3096.0,54.71055983333334
156,88,225,19968,0.016409814,0.091796875,-1.7618231773376465,0.13262781500816345,4.810994625091553,620,0.0011698893940774724,0.2,0.0003,-0.013987280428409576,-0.008160303579643369,3096.0,54.71055983333334
157,88,225,20096,0.017207034,0.0859375,0.020209133625030518,0.1326363980770111,4.810814261436462,624,0.0015107501822058111,0.2,0.0003,-0.024626560509204865,-0.013233881210908294,3096.0,54.71055983333334
158,89,226,20224,0.029283667,0.1640625,-5.213916778564453,0.13263987004756927,4.810332298278809,628,0.00043871769594261423,0.2,0.0003,-0.014947558753192425,-0.010257912799715996,3096.0,54.71055983333334
159,89,226,20352,0.020168101,0.11328125,0.5896482467651367,0.13266168534755707,4.80990993976593,632,0.0006693439208902419,0.2,0.0003,-0.01042088307440281,-0.008286082185804844,3096.0,54.71055983333334
160,90,226,20480,0.00862262,0.029296875,-0.44426286220550537,0.1326986700296402,4.808125734329224,636,0.00035277123970445246,0.2,0.0003,-0.006814459804445505,-0.0024706502445042133,3096.0,54.71055983333334
161,91,226,20608,0.019391254,0.076171875,-1.201247215270996,0.13272789120674133,4.805975914001465,640,0.0009434930543648079,0.2,0.0003,-0.037450335919857025,-0.01862739259377122,3096.0,54.71055983333334
162,91,226,20736,0.026252426,0.17578125,-1.773303508758545,0.13272488117218018,4.8048460483551025,644,0.0006962785409996286,0.2,0.0003,-0.01239658985286951,-0.007928246748633683,3096.0,54.71055983333334
163,92,226,20864,0.014844609,0.07421875,-7.068675994873047,0.13274282217025757,4.804860711097717,648,0.001959215325769037,0.2,0.0003,-0.010836286470293999,-0.005726652219891548,3096.0,54.71055983333334
164,92,226,20992,0.018437058,0.1171875,0.04423367977142334,0.1327742338180542,4.803205132484436,652,0.00034880488965427503,0.2,0.0003,-0.010310769081115723,-0.006812031846493483,3096.0,54.71055983333334
165,93,226,21120,0.0121699665,0.056640625,-0.6899049282073975,0.13277313113212585,4.801844954490662,656,0.0004271882935427129,0.2,0.0003,-0.02457478642463684,-0.010705974884331226,3096.0,54.71055983333334
166,93,226,21248,0.027458113,0.14453125,0.11804777383804321,0.13274946808815002,4.802602052688599,660,0.0011246239300817251,0.2,0.0003,-0.025509055703878403,-0.01686804462224245,3096.0,54.71055983333334
167,94,226,21376,0.017869432,0.095703125,-2.703521966934204,0.1327354609966278,4.803954839706421,664,0.00018324963457416743,0.2,0.0003,-0.00814207922667265,-0.005008164560422301,3096.0,54.71055983333334
168,95,226,21504,0.0054362216,0.015625,-7.655642509460449,0.1327289342880249,4.804539680480957,668,0.0001766038294590544,0.2,0.0003,-0.006093882489949465,-0.0017009740695357323,3056.714285714286,53.43446728571429
169,95,226,21632,0.013865763,0.0703125,0.04478389024734497,0.13273301720619202,4.804795265197754,672,1.8431475758552551,0.2,0.0003,0.8575460314750671,-0.008529130835086107,3056.714285714286,53.43446728571429
170,96,226,21760,0.009162467,0.041015625,-3.375181198120117,0.13272567093372345,4.804670095443726,676,0.021219818387180567,0.2,0.0003,0.016822360455989838,-0.002883716602809727,3056.714285714286,53.43446728571429
171,96,226,21888,0.009087373,0.033203125,0.6805926561355591,0.1327088177204132,4.805443048477173,680,0.0021325592970242724,0.2,0.0003,-0.010647846385836601,-0.005142962094396353,3056.714285714286,53.43446728571429
172,97,226,22016,0.029433755,0.15625,0.41867226362228394,0.1326671540737152,4.806900501251221,684,0.002097167947795242,0.2,0.0003,-0.016736026853322983,-0.013664958241861314,3056.714285714286,53.43446728571429
173,97,226,22144,0.021271797,0.12109375,-0.8237179517745972,0.13261252641677856,4.8097734451293945,688,0.0018705713155213743,0.2,0.0003,-0.02030775509774685,-0.012552605476230383,3056.714285714286,53.43446728571429
174,98,226,22272,0.019142088,0.130859375,-1.7016429901123047,0.13256828486919403,4.812986850738525,692,0.000950797060795594,0.2,0.0003,-0.008862374350428581,-0.007059587398543954,3056.714285714286,53.43446728571429
175,99,226,22400,0.010950174,0.044921875,-0.7346127033233643,0.13253042101860046,4.815369009971619,696,0.0012015877873636782,0.2,0.0003,-0.024731207638978958,-0.012211778666824102,3056.714285714286,53.43446728571429
176,99,226,22528,0.018205985,0.10546875,-1.4670419692993164,0.13250437378883362,4.817525863647461,700,0.000686893799866084,0.2,0.0003,-0.010953033342957497,-0.006683944724500179,3056.714285714286,53.43446728571429
177,100,226,22656,0.025214028,0.16796875,-0.16593050956726074,0.13247188925743103,4.819009065628052,704,0.000852371085784398,0.2,0.0003,-0.029279090464115143,-0.019473671913146973,3056.714285714286,53.43446728571429
178,100,226,22784,0.011570739,0.060546875,-5.498030185699463,0.13243651390075684,4.821168661117554,708,0.0013632653426611796,0.2,0.0003,-0.021250436082482338,-0.009703571908175945,3056.714285714286,53.43446728571429
179,101,226,22912,0.027429149,0.13671875,-0.4016960859298706,0.13240179419517517,4.8232773542404175,712,0.0010170801760978065,0.2,0.0003,-0.02939285896718502,-0.020044588018208742,3056.714285714286,53.43446728571429
180,101,226,23040,0.019502478,0.119140625,-0.4487687349319458,0.13236737251281738,4.825324654579163,716,0.000805865929578431,0.2,0.0003,-0.015193713828921318,-0.009630612563341856,3056.714285714286,53.43446728571429
181,102,226,23168,0.02149199,0.125,0.44834381341934204,0.1323390007019043,4.827315807342529,720,0.0008989923517219722,0.2,0.0003,-0.017182519659399986,-0.011131563340313733,3056.714285714286,53.43446728571429
182,102,226,23296,0.02130268,0.12109375,-1.9031448364257812,0.13232192397117615,4.828765392303467,724,0.001697120867902413,0.2,0.0003,-0.024279188364744186,-0.01502496050670743,3056.714285714286,53.43446728571429
183,103,226,23424,0.015653802,0.0859375,0.4602736234664917,0.1323002576828003,4.82977557182312,728,0.0014720965409651399,0.2,0.0003,-0.005095853470265865,-0.004616286256350577,3056.714285714286,53.43446728571429
184,103,226,23552,0.019182611,0.0859375,0.1857290267944336,0.1322748363018036,4.831191539764404,732,0.001258375938050449,0.2,0.0003,-0.012117004953324795,-0.009135812520980835,3056.714285714286,53.43446728571429
185,104,226,23680,0.022113498,0.103515625,-1.8339123725891113,0.13223402202129364,4.832937955856323,736,0.0008160916331689805,0.2,0.0003,-0.029499908909201622,-0.016183133237063885,3056.714285714286,53.43446728571429
186,105,226,23808,0.016570818,0.09765625,-4.591265678405762,0.1322004348039627,4.835502743721008,740,0.0003138743559247814,0.2,0.0003,-0.012802676297724247,-0.005643404554575682,3056.714285714286,53.43446728571429
187,105,226,23936,0.014102073,0.0859375,-0.8993496894836426,0.1321658194065094,4.837340593338013,744,0.0004514814936555922,0.2,0.0003,-0.008907433599233627,-0.004238729830831289,3056.714285714286,53.43446728571429
188,106,226,24064,0.007866701,0.0234375,-0.7214690446853638,0.13214565813541412,4.839326024055481,748,0.0008303891372634098,0.2,0.0003,-0.014546316117048264,-0.0048962903674691916,3056.714285714286,53.43446728571429
189,106,226,24192,0.03858573,0.220703125,-6.919839382171631,0.13213986158370972,4.840128421783447,752,0.0004380408354336396,0.2,0.0003,-0.0039995694532990456,-0.007055236026644707,3020.375,52.384791625000005
190,107,226,24320,0.012188319,0.052734375,-0.023686766624450684,0.13212868571281433,4.8405033349990845,756,2.125007212162018,0.2,0.0003,0.9670411348342896,-0.017579973442479968,3020.375,52.384791625000005
191,107,226,24448,0.014034808,0.083984375,-1.2267203330993652,0.13211247324943542,4.84131646156311,760,0.023056464502587914,0.2,0.0003,0.005051318556070328,-0.010412102797999978,3020.375,52.384791625000005
192,108,226,24576,0.012006368,0.060546875,0.05570167303085327,0.13211041688919067,4.842055320739746,764,0.006351958669256419,0.2,0.0003,-0.0038323625922203064,-0.0042723792139440775,3020.375,52.384791625000005
193,109,226,24704,0.015609365,0.087890625,-0.19318366050720215,0.13211557269096375,4.841947436332703,768,0.002061360457446426,0.2,0.0003,-0.005573185160756111,-0.004160749434959143,3020.375,52.384791625000005
194,109,226,24832,0.008010067,0.029296875,0.1966092586517334,0.13209834694862366,4.841904163360596,772,0.0011631557863438502,0.2,0.0003,-0.02156316488981247,-0.009006679523736238,3020.375,52.384791625000005
195,110,226,24960,0.023774538,0.150390625,-1.6582248210906982,0.13207250833511353,4.8433321714401245,776,0.0013469978730427101,0.2,0.0003,-0.009249513037502766,-0.00742966472171247,3020.375,52.384791625000005
196,110,226,25088,0.016898148,0.091796875,-1.218052864074707,0.13204777240753174,4.8448275327682495,780,0.0014860574447084218,0.2,0.0003,-0.037615835666656494,-0.018578412011265755,3020.375,52.384791625000005
197,111,226,25216,0.028455406,0.173828125,0.6811807155609131,0.13202126324176788,4.84636127948761,784,0.0006878242274979129,0.2,0.0003,-0.0050055463798344135,-0.006920892046764493,3020.375,52.384791625000005
198,111,226,25344,0.02430544,0.119140625,0.3003838062286377,0.13199324905872345,4.848034501075745,788,0.0009386304882355034,0.2,0.0003,-0.03391042724251747,-0.018077396554872394,3020.375,52.384791625000005
199,112,226,25472,0.03990043,0.2109375,-0.6152151823043823,0.13193809986114502,4.850188732147217,792,0.0012014834792353213,0.2,0.0003,0.0024497956037521362,-0.0037533019203692675,3020.375,52.384791625000005
200,112,226,25600,0.011275789,0.05078125,-0.5638359785079956,0.13187849521636963,4.853834867477417,796,0.0012313014885876328,0.2,0.0003,-0.02626075968146324,-0.012753593735396862,3020.375,52.384791625000005
201,113,226,25728,0.018514164,0.109375,-6.3555779457092285,0.1318245381116867,4.857334017753601,800,0.0005975353633402847,0.2,0.0003,-0.004744168370962143,-0.0030376077629625797,3020.375,52.384791625000005
202,113,226,25856,0.0155723,0.083984375,-6.768223762512207,0.13178694248199463,4.860309362411499,804,0.0004395269352244213,0.2,0.0003,-0.01862400770187378,-0.010641933185979724,3020.375,52.384791625000005
203,114,226,25984,0.025028113,0.12890625,-1.0575470924377441,0.13176791369915009,4.862194657325745,808,0.0010510458087082952,0.2,0.0003,-0.013719528913497925,-0.0098586305975914,3020.375,52.384791625000005
204,115,226,26112,0.021173723,0.125,-2.8113603591918945,0.13174869120121002,4.863164663314819,812,0.0005557922049774788,0.2,0.0003,-0.0299959909170866,-0.01671827002428472,3020.375,52.384791625000005
205,115,227,26240,0.027968364,0.13671875,-2.4488871097564697,0.1317366659641266,4.864328503608704,816,0.0002750720304902643,0.2,0.0003,-0.041363250464200974,-0.023752504959702492,3020.375,52.384791625000005
206,116,226,26368,0.024958633,0.150390625,-14.286418914794922,0.13171932101249695,4.8650349378585815,820,0.0010613633785396814,0.2,0.0003,-0.013262460939586163,-0.008736431133002043,3020.375,52.384791625000005
207,116,226,26496,0.02017542,0.1171875,-0.23393464088439941,0.13169074058532715,4.866341471672058,824,0.0016653306665830314,0.2,0.0003,-0.026542924344539642,-0.013794146943837404,3020.375,52.384791625000005
208,117,227,26624,0.025157189,0.15625,-1.8714890480041504,0.1316598802804947,4.868220567703247,828,0.00030888016772223637,0.2,0.0003,0.0011343545047566295,-0.002424337901175022,3020.375,52.384791625000005
209,117,227,26752,0.005509004,0.015625,-0.36778366565704346,0.13166119158267975,4.869537711143494,832,0.0007829896785551682,0.2,0.0003,-0.01470593549311161,-0.004595045931637287,3020.375,52.384791625000005
210,118,227,26880,0.043319732,0.2109375,0.021063029766082764,0.13165828585624695,4.869165658950806,836,0.0004335025660111569,0.2,0.0003,-0.02534507028758526,-0.01804610388353467,3020.375,52.384791625000005
211,118,227,27008,0.03187693,0.173828125,-8.206816673278809,0.13164474070072174,4.869798302650452,840,0.00036297764745540917,0.2,0.0003,-0.032556504011154175,-0.01936343451961875,2996.5555555555557,51.597397777777786
212,119,227,27136,0.024842277,0.142578125,-0.06328630447387695,0.13163840770721436,4.870429158210754,844,2.0346583127975464,0.2,0.0003,0.9305590987205505,-0.006802188232541084,2996.5555555555557,51.597397777777786
213,120,227,27264,0.023832772,0.126953125,-1.0556995868682861,0.13164836168289185,4.870498776435852,848,0.03482858673669398,0.2,0.0003,0.015463002026081085,-0.012075512669980526,2996.5555555555557,51.597397777777786
214,120,227,27392,0.016294431,0.10546875,-1.0233147144317627,0.13165803253650665,4.869749903678894,852,0.011193875572644174,0.2,0.0003,-0.004273238591849804,-0.006753185531124473,2996.5555555555557,51.597397777777786
215,121,227,27520,0.01823981,0.099609375,-1.1124932765960693,0.13165828585624695,4.869338154792786,856,0.0036110118380747736,0.2,0.0003,-0.012720255181193352,-0.007390431594103575,2996.5555555555557,51.597397777777786
216,121,227,27648,0.027078178,0.142578125,-0.03246629238128662,0.13165487349033356,4.869454503059387,860,0.002466147212544456,0.2,0.0003,-0.027631497010588646,-0.017993195564486086,2996.5555555555557,51.597397777777786
217,122,227,27776,0.020041022,0.12890625,-0.24565339088439941,0.13164284825325012,4.869784951210022,864,0.0020729311218019575,0.2,0.0003,-0.008512038737535477,-0.00681442441418767,2996.5555555555557,51.597397777777786
218,122,227,27904,0.031817257,0.1640625,-0.5433124303817749,0.13163791596889496,4.8704833984375,868,0.002035160636296496,0.2,0.0003,-0.03148426488041878,-0.01994323928374797,2996.5555555555557,51.597397777777786
219,123,227,28032,0.03354179,0.18359375,-1.5239009857177734,0.1316756308078766,4.869932413101196,872,0.0015076948620844632,0.2,0.0003,-0.01866295002400875,-0.012026560492813587,2996.5555555555557,51.597397777777786
220,123,227,28160,0.013720262,0.076171875,-0.639250636100769,0.1316899061203003,4.867696523666382,876,0.0009328992746304721,0.2,0.0003,-0.0014169265050441027,-0.0011861564125865698,2996.5555555555557,51.597397777777786
221,124,227,28288,0.017623689,0.083984375,0.010409653186798096,0.1316724717617035,4.8677191734313965,880,0.0007109528669388965,0.2,0.0003,-0.020375555381178856,-0.011537203565239906,2996.5555555555557,51.597397777777786
222,125,227,28416,0.015651569,0.08984375,-0.9049739837646484,0.131639763712883,4.869236946105957,884,0.001561298115120735,0.2,0.0003,-0.009061461314558983,-0.006303224014118314,2996.5555555555557,51.597397777777786
223,125,227,28544,0.031045472,0.15234375,-2.133389472961426,0.1316215544939041,4.871023654937744,888,0.0007882012796471827,0.2,0.0003,-0.02951882965862751,-0.01882225601002574,2996.5555555555557,51.597397777777786
224,126,227,28672,0.017103456,0.087890625,-0.7578023672103882,0.13160690665245056,4.871922731399536,892,0.00045476660307031125,0.2,0.0003,-0.014934294857084751,-0.00666580640245229,2996.5555555555557,51.597397777777786
225,126,227,28800,0.016830971,0.107421875,-1.2287383079528809,0.13159894943237305,4.872751951217651,896,0.000522130067110993,0.2,0.0003,-0.017329737544059753,-0.009776369901373982,2996.5555555555557,51.597397777777786
226,127,227,28928,0.02046534,0.1171875,-1.4290907382965088,0.13157987594604492,4.873363375663757,900,0.00043206012196606025,0.2,0.0003,-0.0015500116860494018,-0.0011628344655036926,2996.5555555555557,51.597397777777786
227,127,227,29056,0.020225164,0.09765625,-5.546101093292236,0.13155919313430786,4.874675035476685,904,0.0008069752148003317,0.2,0.0003,-0.027553606778383255,-0.014493054710328579,2996.5555555555557,51.597397777777786
228,128,227,29184,0.029698458,0.154296875,-0.38103246688842773,0.13153037428855896,4.876021385192871,908,0.00081460784713272,0.2,0.0003,-0.005986799020320177,-0.0047996139619499445,2996.5555555555557,51.597397777777786
229,128,227,29312,0.019099483,0.103515625,-0.08672308921813965,0.13150395452976227,4.877828121185303,912,0.0016329626378137618,0.2,0.0003,-0.02965361811220646,-0.015872716438025236,2996.5555555555557,51.597397777777786
230,129,227,29440,0.0121945795,0.060546875,-0.6335958242416382,0.13148446381092072,4.8792712688446045,916,0.0002129278873326257,0.2,0.0003,-0.0074408045038580894,-0.0014260266907513142,2996.5555555555557,51.597397777777786
231,130,227,29568,0.009081824,0.033203125,0.13187181949615479,0.1314595490694046,4.880511999130249,920,0.0009368550527142361,0.2,0.0003,-0.0123491445556283,-0.004205524455755949,2996.5555555555557,51.597397777777786
232,130,227,29696,0.02249076,0.125,-0.6358884572982788,0.13143330812454224,4.882159948348999,924,0.00019383637481951155,0.2,0.0003,-0.018813295289874077,-0.01070687873288989,2996.5555555555557,51.597397777777786
233,131,227,29824,0.02246708,0.126953125,-1.1926705837249756,0.13141745328903198,4.883633613586426,928,0.00017378835036652163,0.2,0.0003,-0.0249974112957716,-0.014446207787841558,2973.1,50.78159370000001
234,131,227,29952,0.019987212,0.091796875,-0.06170773506164551,0.13140183687210083,4.884456634521484,932,1.8523038029670715,0.2,0.0003,0.8708173036575317,-0.006470067892223597,2973.1,50.78159370000001
235,132,227,30080,0.01653961,0.091796875,-0.400113582611084,0.1313830316066742,4.885588884353638,936,0.01527180585253518,0.2,0.0003,-0.0017356742173433304,-0.009628921863622963,2973.1,50.78159370000001
236,132,227,30208,0.025553329,0.15234375,-1.4882521629333496,0.13136820495128632,4.886613488197327,940,0.006836933782324195,0.2,0.0003,0.00910358875989914,-0.0003313920460641384,2973.1,50.78159370000001
237,133,227,30336,0.011637071,0.0390625,-1.5376520156860352,0.13136237859725952,4.887332797050476,944,0.0034828376374207437,0.2,0.0003,-0.01979988068342209,-0.009805438108742237,2973.1,50.78159370000001
238,134,227,30464,0.020164462,0.103515625,-0.8420388698577881,0.1313539296388626,4.887673258781433,948,0.0028046798252034932,0.2,0.0003,-0.003136486979201436,-0.0014690770767629147,2973.1,50.78159370000001
239,134,227,30592,0.028437234,0.150390625,-0.28726041316986084,0.13134601712226868,4.888213038444519,952,0.0011169179488206282,0.2,0.0003,-0.036985985934734344,-0.02234539366327226,2973.1,50.78159370000001
240,135,227,30720,0.024041703,0.119140625,-0.35035526752471924,0.13133610785007477,4.888611793518066,956,0.0008419618679909036,0.2,0.0003,-0.010123140178620815,-0.006022757384926081,2973.1,50.78159370000001
241,135,227,30848,0.022993883,0.126953125,-1.963881254196167,0.1313067078590393,4.889649271965027,960,0.000309559480228927,0.2,0.0003,-0.018352732062339783,-0.011215079575777054,2973.1,50.78159370000001
242,136,227,30976,0.012170166,0.080078125,-2.3276774883270264,0.13128551840782166,4.891428589820862,964,0.0007280806312337518,0.2,0.0003,-0.0041643246077001095,-0.0016048438847064972,2973.1,50.78159370000001
243,136,227,31104,0.013813812,0.06640625,-0.0245589017868042,0.1312808096408844,4.892316818237305,968,0.001270426029805094,0.2,0.0003,-0.02361435443162918,-0.01113023143261671,2973.1,50.78159370000001
244,137,227,31232,0.03453274,0.177734375,-0.7028515338897705,0.1312742680311203,4.892552375793457,972,0.001121000648709014,0.2,0.0003,-0.008352231234312057,-0.008927440736442804,2973.1,50.78159370000001
245,137,227,31360,0.018648412,0.09765625,-0.08640933036804199,0.13128072023391724,4.892782211303711,976,0.0018170104012824595,0.2,0.0003,-0.017598502337932587,-0.011024062521755695,2973.1,50.78159370000001
246,138,227,31488,0.013205546,0.0625,-0.6498618125915527,0.13129231333732605,4.892139554023743,980,0.0027238716720603406,0.2,0.0003,-0.025008274242281914,-0.011427238234318793,2973.1,50.78159370000001
247,138,227,31616,0.00459823,0.01171875,-0.0302201509475708,0.1313057243824005,4.891463398933411,984,0.0028109121485613286,0.2,0.0003,-0.0021283989772200584,0.0025547302793711424,2973.1,50.78159370000001
248,139,227,31744,0.014029995,0.08984375,-0.5146536827087402,0.1313054859638214,4.8908339738845825,988,0.0017340536578558385,0.2,0.0003,-0.003909066319465637,-0.001836476381868124,2973.1,50.78159370000001
249,140,227,31872,0.020704057,0.119140625,-0.40225648880004883,0.13129299879074097,4.891199231147766,992,0.0018295386980753392,0.2,0.0003,-0.028545139357447624,-0.015633813571184874,2973.1,50.78159370000001
250,140,227,32000,0.019458,0.10546875,-0.12551963329315186,0.13128270208835602,4.891998648643494,996,0.00038213894731597975,0.2,0.0003,-0.015398554503917694,-0.00989012815989554,2973.1,50.78159370000001
251,141,227,32128,0.041431528,0.23828125,-1.062086582183838,0.1312781572341919,4.892486929893494,1000,0.0007262069775606506,0.2,0.0003,-0.033451519906520844,-0.024151667021214962,2973.1,50.78159370000001
252,141,227,32256,0.014993539,0.0625,-0.19989430904388428,0.13128313422203064,4.892540693283081,1004,0.0006610505370190367,0.2,0.0003,-0.015556465834379196,-0.006575347622856498,2973.1,50.78159370000001
253,142,227,32384,0.013351532,0.09375,-1.360534906387329,0.13127151131629944,4.892444849014282,1008,0.00022613655892200768,0.2,0.0003,-0.01798570714890957,-0.0073578739538788795,2973.1,50.78159370000001
254,142,227,32512,0.029669002,0.201171875,-5.4281206130981445,0.13124695420265198,4.893588542938232,1012,0.0003883723620674573,0.2,0.0003,-0.007240707986056805,-0.009387761820107698,2946.4545454545455,49.92691272727273
255,143,227,32640,0.016042681,0.076171875,-0.0501558780670166,0.13123050332069397,4.894968748092651,1016,1.7793113887310028,0.2,0.0003,0.8394405245780945,-0.012488937005400658,2946.4545454545455,49.92691272727273
256,144,227,32768,0.031731915,0.17578125,0.09745341539382935,0.1312195062637329,4.895826101303101,1020,0.012480805977247655,0.2,0.0003,-0.011190896853804588,-0.017246960662305355,2946.4545454545455,49.92691272727273
257,144,227,32896,0.014911108,0.08203125,-0.552492618560791,0.13121308386325836,4.896425247192383,1024,0.004297473002225161,0.2,0.0003,-0.0055183530785143375,-0.005578110925853252,2946.4545454545455,49.92691272727273
258,145,227,33024,0.015748285,0.091796875,-0.06389296054840088,0.13122011721134186,4.896591901779175,1028,0.0018586235237307847,0.2,0.0003,-0.009449110366404057,-0.006624343222938478,2946.4545454545455,49.92691272727273
259,145,227,33152,0.011079971,0.05859375,-0.006702423095703125,0.13121747970581055,4.896151900291443,1032,0.0012937572610098869,0.2,0.0003,-0.013141234405338764,-0.005663278512656689,2946.4545454545455,49.92691272727273
260,146,227,33280,0.022851495,0.1171875,-0.09691071510314941,0.13121569156646729,4.896519422531128,1036,0.0007823363484931178,0.2,0.0003,-0.026404155418276787,-0.01627850392833352,2946.4545454545455,49.92691272727273
261,146,227,33408,0.027306145,0.16015625,0.19108355045318604,0.13121649622917175,4.8964890241622925,1040,0.0013022964994888753,0.2,0.0003,0.005202054046094418,-0.0003007715567946434,2946.4545454545455,49.92691272727273
262,147,227,33536,0.015507468,0.083984375,-1.6290249824523926,0.1311970353126526,4.8967286348342896,1044,0.001572878027218394,0.2,0.0003,-0.015707693994045258,-0.010269946418702602,2946.4545454545455,49.92691272727273
263,147,227,33664,0.021314552,0.119140625,-0.645125150680542,0.13114382326602936,4.89871883392334,1048,0.0005434541963040829,0.2,0.0003,-0.015170237980782986,-0.009607667569071054,2946.4545454545455,49.92691272727273
264,148,227,33792,0.011804552,0.060546875,0.018440961837768555,0.13109850883483887,4.902092695236206,1052,0.0012111989635741338,0.2,0.0003,-0.008945310488343239,-0.004638299345970154,2946.4545454545455,49.92691272727273
265,149,227,33920,0.019592036,0.107421875,-1.751711130142212,0.13107027113437653,4.904332995414734,1056,0.001061823291820474,0.2,0.0003,-0.02056456357240677,-0.012846329715102911,2946.4545454545455,49.92691272727273
266,149,227,34048,0.023004424,0.1484375,-1.833040714263916,0.131041020154953,4.9060200452804565,1060,0.0010271053906762972,0.2,0.0003,0.0008585413452237844,-0.0026358391623944044,2946.4545454545455,49.92691272727273
267,150,227,34176,0.0123732,0.064453125,-2.0246856212615967,0.1310298591852188,4.907462954521179,1064,0.0009808956674532965,0.2,0.0003,-0.011157998815178871,-0.0058032224187627435,2946.4545454545455,49.92691272727273
268,150,227,34304,0.013844073,0.06640625,-0.3155165910720825,0.1310614049434662,4.907327055931091,1068,0.0009750514291226864,0.2,0.0003,-0.016944987699389458,-0.008301174268126488,2946.4545454545455,49.92691272727273
269,151,227,34432,0.029356543,0.162109375,-2.5092110633850098,0.13109610974788666,4.905015826225281,1072,0.0005932414642302319,0.2,0.0003,-0.01241067610681057,-0.01011999323964119,2946.4545454545455,49.92691272727273
270,151,227,34560,0.017807588,0.091796875,-4.624683380126953,0.13110604882240295,4.903410911560059,1076,0.0010734666357166134,0.2,0.0003,-0.01822562702000141,-0.010295507498085499,2946.4545454545455,49.92691272727273
271,152,227,34688,0.015037642,0.072265625,-1.213383674621582,0.1310904324054718,4.903432607650757,1080,0.0010373077529948205,0.2,0.0003,-0.013037633150815964,-0.006040475331246853,2946.4545454545455,49.92691272727273
272,152,227,34816,0.0355033,0.208984375,-1.224229335784912,0.13107895851135254,4.90442430973053,1084,0.00031838695576880127,0.2,0.0003,-0.022140780463814735,-0.017027117777615786,2946.4545454545455,49.92691272727273
273,153,227,34944,0.010435616,0.048828125,-0.7751965522766113,0.13107727468013763,4.904891014099121,1088,0.0010789709631353617,0.2,0.0003,-0.012826072983443737,-0.006634450051933527,2946.4545454545455,49.92691272727273
274,153,227,35072,0.022543816,0.115234375,-2.6491146087646484,0.13106252253055573,4.905084133148193,1092,0.00030567131398129277,0.2,0.0003,-0.020318709313869476,-0.01220683567225933,2946.4545454545455,49.92691272727273
275,154,227,35200,0.034989174,0.193359375,-2.185699462890625,0.13104282319545746,4.906276345252991,1096,0.00019736885951715522,0.2,0.0003,-0.005594403482973576,-0.007531134877353907,2927.5,49.39795900000001
