controller,scenario,evaluation_seed,state_estimation_mode,latency_compensation,initial_state_fingerprint,initial_command_fingerprint,push_schedule_fingerprint,state_age_mean_ms,state_age_p95_ms,state_age_max_ms,compensation_horizon_p95_ms,compensation_applied_ratio,compensation_rejected_ratio,action_delay_steps,state_delay_steps,sensor_noise_scale,state_estimator_seed,base_mass_scale,damping_scale,friction_scale,actuator_strength_scale,success,episode_steps,episode_duration_s,velocity_rmse_mps,pitch_rmse_deg,max_abs_pitch_deg,height_rmse_mm,normalized_torque_rms,mean_abs_mechanical_power_w,torque_saturation_ratio,residual_action_rms,residual_action_delta_rms,mean_residual_longitudinal_force_n,mean_residual_vertical_force_n,four_wheel_contact_ratio,undesired_contact_steps,mean_reward,solve_p95_ms,raw_position_estimation_rmse_m,control_position_estimation_rmse_m,raw_pitch_estimation_rmse_deg,control_pitch_estimation_rmse_deg,raw_velocity_estimation_rmse_mps,control_velocity_estimation_rmse_mps
D1 MPC+VMC,randomized,130,estimated,none,982481780d3b1840d7766756d15388d94fd964f0a4d4a6ca198ddd2c21004bfd,f26470b0ae52d06a3a61c0b168230e39b8d37486347b1db9b1a210d0dcdc7dd7,316f9e50677b0e2563516cf65a5d247cd9025f2f98bfa1770e678d0d98c3ca02,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,893793182,0.9997216871705642,0.8351152271187723,0.8488619829931543,0.9314115641439593,1,600,6.0,0.40773063593028513,2.4372249494684466,8.505594517315675,13.076060076080763,0.30572554917102523,611.6939873625122,0.0,0.0,0.0,0.0,0.0,0.275,0,3.0586760001208253,0.38365225991583424,0.0032679312402508244,0.0032679312402508244,0.3238538729214205,0.3238538729214205,0.023617745893215084,0.023617745893215084
D1 LQR+VMC,randomized,131,estimated,none,76a27ea5906881f1d5b69ae47404917d0e486cb7c9e885c53efb0caa35b76639,ff5ad5fec0545ac41879319246e8552be77ad07bff5dc7f83e087c1ca46f6150,139f4bd89952f52e6be1011033bc41e4cca6e55c0c59dc6fa73052dcedb7def1,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1688742133,1.0422219766542375,1.070517012206352,0.9960171566159062,0.8798084705107636,1,600,6.0,0.36751702560899135,3.679476502092463,14.485437193931993,11.523494120700027,0.3196434857025531,651.6359047736918,0.006145833333333333,0.0,0.0,0.0,0.0,0.43333333333333335,0,3.212060103695293,0.0,0.0037937073674219053,0.0037937073674219053,0.36494347326676785,0.36494347326676785,0.025037621724261477,0.025037621724261477
D1 MPC+VMC,randomized,131,estimated,none,76a27ea5906881f1d5b69ae47404917d0e486cb7c9e885c53efb0caa35b76639,ff5ad5fec0545ac41879319246e8552be77ad07bff5dc7f83e087c1ca46f6150,139f4bd89952f52e6be1011033bc41e4cca6e55c0c59dc6fa73052dcedb7def1,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1688742133,1.0422219766542375,1.070517012206352,0.9960171566159062,0.8798084705107636,1,600,6.0,0.29626039320098835,3.4156572586134617,9.23719162251552,12.292368863532088,0.32202952939092044,665.7199480106326,0.005104166666666667,0.0,0.0,0.0,0.0,0.45166666666666666,0,3.2867670055129965,0.4230921098496764,0.003516638954433351,0.003516638954433351,0.2957986851452946,0.2957986851452946,0.026389017958075023,0.026389017958075023
D1 LQR+VMC,randomized,132,estimated,none,1b7a7fa154a79a1a794ef8404ffae0140f1e2719b839857e5b38d3674739729e,a95af400eafe9bb70db4211a1b6cad8f95b86f8f7ee2152f9bdd03101eec6a00,97773864824d9f513bf336faa02df65b28157aaf7a08fac256caf5ccb04ae4b1,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,2119130811,0.9313722913777985,1.1620996281206688,1.1343696282482012,1.0264743128609943,1,600,6.0,0.40969708604587535,2.5454506799947074,6.4423814003125255,12.385361146553448,0.3077308318550133,605.4492146276413,0.0014583333333333334,0.0,0.0,0.0,0.0,0.3883333333333333,0,2.996101420049605,0.0,0.0019039297930287806,0.0019039297930287806,0.2944148126124979,0.2944148126124979,0.026385584920742697,0.026385584920742697
D1 MPC+VMC,randomized,132,estimated,none,1b7a7fa154a79a1a794ef8404ffae0140f1e2719b839857e5b38d3674739729e,a95af400eafe9bb70db4211a1b6cad8f95b86f8f7ee2152f9bdd03101eec6a00,97773864824d9f513bf336faa02df65b28157aaf7a08fac256caf5ccb04ae4b1,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,2119130811,0.9313722913777985,1.1620996281206688,1.1343696282482012,1.0264743128609943,1,600,6.0,0.28703972239767317,1.8789701116894795,5.964872559002394,12.071003886211718,0.30673363180210567,611.9593223489845,0.00010416666666666667,0.0,0.0,0.0,0.0,0.31666666666666665,0,3.3751775155420596,0.4069637456268538,0.0018928507634440222,0.0018928507634440222,0.28518817153625486,0.28518817153625486,0.0255337890344733,0.0255337890344733
D1 LQR+VMC,randomized,133,estimated,none,0b94059643ae46500cab0b554894e068285669652369926e590e904fef68fe14,88ee8ee7ed9c598c83e9212cf32484a798c61f0b2b386a02b301df25b9ea2174,afe678e0be7bc00032e3029306cea0d57f6eae2a10144e13e8944aeeed0db396,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1614274294,1.1145332790015046,1.030492392512524,0.8845519031870943,0.9652460868393753,1,600,6.0,0.5418608241133906,3.2783525086158622,10.308981849465816,17.501180054329062,0.3139699214071773,632.5002675113402,0.0032291666666666666,0.0,0.0,0.0,0.0,0.425,0,2.88293501213754,0.0,0.003343966050431153,0.003343966050431153,0.3634539145479929,0.3634539145479929,0.023351090039560825,0.023351090039560825
D1 MPC+VMC,randomized,133,estimated,none,0b94059643ae46500cab0b554894e068285669652369926e590e904fef68fe14,88ee8ee7ed9c598c83e9212cf32484a798c61f0b2b386a02b301df25b9ea2174,afe678e0be7bc00032e3029306cea0d57f6eae2a10144e13e8944aeeed0db396,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1614274294,1.1145332790015046,1.030492392512524,0.8845519031870943,0.9652460868393753,1,600,6.0,0.49913222628865006,2.9437686461139863,8.435942300733359,15.108865890808454,0.31729378931635027,639.74968437779,0.0030208333333333333,0.0,0.0,0.0,0.0,0.4483333333333333,0,2.974439281173084,0.4220279610308353,0.003134090767285538,0.003134090767285538,0.3018958015665219,0.3018958015665219,0.024282839723057583,0.024282839723057583
D1 LQR+VMC,randomized,134,estimated,none,a39177103c65712762f5f04919c9f5274a194352e7123d9be3b9948a777d5f18,e5aa3494343ca1e2e74a96e6584c51d67767c742dba2d2414bc3e277645502c2,04b94d00ab801877e626a964194f0c3537e3fd83cc8094321bb7d2c5acf85f64,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1294581413,1.1130639464762684,1.0269182989567793,1.0037205315584476,1.0060237377134706,1,600,6.0,0.3333919526872126,2.642288511941576,6.46318024717327,12.219246155735178,0.3130027121938332,628.8772949338314,0.0009375,0.0,0.0,0.0,0.0,0.4216666666666667,0,3.234692021623283,0.0,0.0019101937755495089,0.0019101937755495089,0.31310284896009455,0.31310284896009455,0.024442896925529107,0.024442896925529107
D1 MPC+VMC,randomized,134,estimated,none,a39177103c65712762f5f04919c9f5274a194352e7123d9be3b9948a777d5f18,e5aa3494343ca1e2e74a96e6584c51d67767c742dba2d2414bc3e277645502c2,04b94d00ab801877e626a964194f0c3537e3fd83cc8094321bb7d2c5acf85f64,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1294581413,1.1130639464762684,1.0269182989567793,1.0037205315584476,1.0060237377134706,1,600,6.0,0.29044969817363286,2.5377410185785854,5.818148112325404,12.055128339543936,0.3144509585380429,630.8286266528472,0.0,0.0,0.0,0.0,0.0,0.3883333333333333,0,3.372537598318686,0.6997001488343806,0.001973579787177594,0.001973579787177594,0.29396184183109836,0.29396184183109836,0.02466596713646891,0.02466596713646891
D1 LQR+VMC,randomized,135,estimated,none,7fec012b780b26dceeff8fcdf03c1f75327ac70e5016705f4638573a235e243d,fab0fc12d16737fe6eb716cd2a5f6c6fc87baa068da5b69d3acc7c61a7d47e9b,0d87a13e27a69a8987063aa300e1b59dff2a4ffee4805f18d736ae42b38539ba,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1194058859,1.0206111294275515,0.9263370497375614,1.235489406189609,1.0474239035632644,1,600,6.0,0.4007813087275311,4.207789401940381,17.043892333481526,12.225880896426906,0.3219219984207579,696.5126271569576,0.005,0.0,0.0,0.0,0.0,0.4666666666666667,0,2.9277681343103357,0.0,0.0037781552527386625,0.0037781552527386625,0.42115588343823146,0.42115588343823146,0.02726189370864543,0.02726189370864543
D1 MPC+VMC,randomized,135,estimated,none,7fec012b780b26dceeff8fcdf03c1f75327ac70e5016705f4638573a235e243d,fab0fc12d16737fe6eb716cd2a5f6c6fc87baa068da5b69d3acc7c61a7d47e9b,0d87a13e27a69a8987063aa300e1b59dff2a4ffee4805f18d736ae42b38539ba,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1194058859,1.0206111294275515,0.9263370497375614,1.235489406189609,1.0474239035632644,1,600,6.0,0.2932508619154935,2.9684128543818047,7.171135608614617,10.543786315470719,0.31770567942198963,670.6853773339951,0.0013541666666666667,0.0,0.0,0.0,0.0,0.43,0,3.2569852881805064,0.418872051523067,0.0029910764061987314,0.0029910764061987314,0.3065814058510659,0.3065814058510659,0.027885936552537613,0.027885936552537613
D1 LQR+VMC,randomized,136,estimated,none,0db306068b7c011feae0531150b3f30808f457f349038797bc861f83e4799273,aa3c03f2dc321410810d0d3c01d85cd887d66914cbe53aeb68451c11b9feb39d,2aea97535df493f98c03800605956032f985957982d2b6786b8f561d57a85950,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1120340089,0.9280372446023853,0.8316009993033402,0.7257125674497298,0.9243368589466237,1,600,6.0,0.4185551302467591,2.48427139265866,7.79746749698187,13.7683368949807,0.30169973758426694,608.4639740634226,0.0015625,0.0,0.0,0.0,0.0,0.2916666666666667,0,3.0013412783186153,0.0,0.0025086520054335894,0.0025086520054335894,0.3168718616310004,0.3168718616310004,0.02507351706430905,0.02507351706430905
D1 MPC+VMC,randomized,136,estimated,none,0db306068b7c011feae0531150b3f30808f457f349038797bc861f83e4799273,aa3c03f2dc321410810d0d3c01d85cd887d66914cbe53aeb68451c11b9feb39d,2aea97535df493f98c03800605956032f985957982d2b6786b8f561d57a85950,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1120340089,0.9280372446023853,0.8316009993033402,0.7257125674497298,0.9243368589466237,1,600,6.0,0.4395022684198663,2.723822811319323,10.375777722110369,10.986129662205338,0.31273823523716676,655.144277970619,0.0032291666666666666,0.0,0.0,0.0,0.0,0.28833333333333333,0,2.9958135423216405,0.41833919385680923,0.002521956939051116,0.002521956939051116,0.3539146190313162,0.3539146190313162,0.02469011128217096,0.02469011128217096
D1 LQR+VMC,randomized,137,estimated,none,45705da51ac419e33accfd4c090bed0e347053be488a8588d591784693ba85ae,06841b06f017018e694a03c665f528c6a3027297860f2640785ac8eab21d8721,d83880bc0cb1152d00cf19bb79c68646cc4a38016c00016e2cad3bf2e9ed63be,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1784943886,1.0888000513445704,0.9237705849939278,0.9275175429514981,0.9750643930020666,1,600,6.0,0.5431043943177736,3.1758727062598786,10.389067874873847,13.134848437703988,0.311812195257726,629.5142563816889,0.0021875,0.0,0.0,0.0,0.0,0.4083333333333333,0,3.0301212861784173,0.0,0.00214920338176954,0.00214920338176954,0.3343130232006669,0.3343130232006669,0.022524718522332395,0.022524718522332395
D1 MPC+VMC,randomized,137,estimated,none,45705da51ac419e33accfd4c090bed0e347053be488a8588d591784693ba85ae,06841b06f017018e694a03c665f528c6a3027297860f2640785ac8eab21d8721,d83880bc0cb1152d00cf19bb79c68646cc4a38016c00016e2cad3bf2e9ed63be,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1784943886,1.0888000513445704,0.9237705849939278,0.9275175429514981,0.9750643930020666,1,600,6.0,0.4390545989845039,2.950767128898317,8.562861080185431,13.828525177537003,0.3195852084374484,669.5517046257908,0.0032291666666666666,0.0,0.0,0.0,0.0,0.395,0,3.0571211266717957,0.5302701079926915,0.002090254374786331,0.002090254374786331,0.3276535496853259,0.3276535496853259,0.02481231221387355,0.02481231221387355
D1 LQR+VMC,randomized,138,estimated,none,7ceb90b93b6b62fe85280e07425ca36c9062afc1a65547d29ecbecddf4b8f940,69fc3f8b5a24da730923cc3f9b8ed89d42e9bf1e571ebe5dfd998b4c85716a46,c2328e8d35ca9c78119b64eabc6de33acfc896e10b586c8fb14259d17d551b4d,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,770206952,1.0260864405663987,1.1534392747267768,1.014310206220799,1.037683491019551,1,600,6.0,0.42928182218633876,2.3851346494622674,6.4979906956794355,10.886211586703226,0.3051510840848836,576.8893636347301,0.000625,0.0,0.0,0.0,0.0,0.44333333333333336,0,3.07580453317089,0.0,0.0023135369054673766,0.0023135369054673766,0.28002403226780703,0.28002403226780703,0.023835775012341888,0.023835775012341888
D1 MPC+VMC,randomized,138,estimated,none,7ceb90b93b6b62fe85280e07425ca36c9062afc1a65547d29ecbecddf4b8f940,69fc3f8b5a24da730923cc3f9b8ed89d42e9bf1e571ebe5dfd998b4c85716a46,c2328e8d35ca9c78119b64eabc6de33acfc896e10b586c8fb14259d17d551b4d,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,770206952,1.0260864405663987,1.1534392747267768,1.014310206220799,1.037683491019551,1,600,6.0,0.419568456887127,2.721573184722824,8.439887612371797,12.237490966908398,0.30495336044482707,571.9444588324781,0.0013541666666666667,0.0,0.0,0.0,0.0,0.4716666666666667,0,3.2410603538600755,0.3924578893929719,0.002956113520273085,0.002956113520273085,0.31332946173434056,0.31332946173434056,0.02369185839921047,0.02369185839921047
D1 LQR+VMC,randomized,139,estimated,none,3cc5f8177aa69d734d8d895c1ad39c1db6fa809e20957d7f562260e42c6e8c58,cee5681ffa8f68cc5bc77403c32637cc51c3383a36191b1f9e5b3a09255b2f07,4c8ab5c8cd96305a26acb2a100f14b68867573749283126eb4b1b395604a4aa9,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,171634240,0.9916877504478899,1.0601320918636594,0.7421981782903972,0.8648196297883745,1,600,6.0,0.4518940572670167,2.643489265675814,8.111906012904281,10.783908508014541,0.30665830683239864,597.0431955979561,0.004479166666666667,0.0,0.0,0.0,0.0,0.3383333333333333,0,2.945812127387906,0.0,0.0018919374157778147,0.0018919374157778147,0.32286422712530294,0.32286422712530294,0.024893667722727032,0.024893667722727032
D1 MPC+VMC,randomized,139,estimated,none,3cc5f8177aa69d734d8d895c1ad39c1db6fa809e20957d7f562260e42c6e8c58,cee5681ffa8f68cc5bc77403c32637cc51c3383a36191b1f9e5b3a09255b2f07,4c8ab5c8cd96305a26acb2a100f14b68867573749283126eb4b1b395604a4aa9,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,171634240,0.9916877504478899,1.0601320918636594,0.7421981782903972,0.8648196297883745,1,600,6.0,0.2964969872941934,1.9908468994698514,5.8076321552951775,9.620163829770036,0.3025515462400287,589.3856295419424,0.00020833333333333335,0.0,0.0,0.0,0.0,0.305,0,3.418610374418666,0.39650534963584494,0.0027365337093467725,0.0027365337093467725,0.2702134150876617,0.2702134150876617,0.024116751566109196,0.024116751566109196
D1 LQR+VMC,randomized,140,estimated,none,1f9ba259b01012022eeaefd520c99ecbbcbb63fb470b826163d5a4a613839a87,e97a194402d605c4f51a77c2b32c740b3d5ffbeb57c2eb9a787edc464822d293,113f43b25342c8709a89648bb9ba166cb38f80cdf57f50fc83319db0c384f934,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,216240565,1.0468764109858262,1.0796083124508884,1.1096043279598042,0.8946372269760438,1,600,6.0,0.35528500629752097,2.191468996733546,7.03218286786441,12.052337748300051,0.2960298380584362,522.3071084387034,0.0015625,0.0,0.0,0.0,0.0,0.5716666666666667,0,3.1274731736487458,0.0,0.0016433605637157496,0.0016433605637157496,0.2928884865728945,0.2928884865728945,0.021397695259342053,0.021397695259342053
D1 MPC+VMC,randomized,140,estimated,none,1f9ba259b01012022eeaefd520c99ecbbcbb63fb470b826163d5a4a613839a87,e97a194402d605c4f51a77c2b32c740b3d5ffbeb57c2eb9a787edc464822d293,113f43b25342c8709a89648bb9ba166cb38f80cdf57f50fc83319db0c384f934,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,216240565,1.0468764109858262,1.0796083124508884,1.1096043279598042,0.8946372269760438,1,600,6.0,0.3527342980735664,1.9468913575758884,6.080233700256414,10.877139777566242,0.29426540355232084,511.7579172730634,0.00020833333333333335,0.0,0.0,0.0,0.0,0.5433333333333333,0,3.204676412146116,0.3958366040023975,0.0015194150083692967,0.0015194150083692967,0.27434009833766065,0.27434009833766065,0.021472602239748492,0.021472602239748492
D1 LQR+VMC,randomized,141,estimated,none,c77b80ac6393660aaccfc980392fc2cf8ccfe61c87168a4ac1e4fcc852f393ad,695a926545c5c8724a3fe1f51f39a1eaac9d01192e9c20d09835be872f96ed8d,b1913b46d1d8fb972661e5aa67908990784702930ea7404de65006b7bfa14e0d,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1579618222,1.0619852316253795,1.2488134642576083,0.6512005159852253,0.8862314635231168,1,600,6.0,0.26962538391189234,2.0671252128553426,7.425959228783613,11.83722787745906,0.2881254488533697,475.75214735443734,0.0020833333333333333,0.0,0.0,0.0,0.0,0.5166666666666667,0,3.4146181739270984,0.0,0.0028832325677523207,0.0028832325677523207,0.26879464122006463,0.26879464122006463,0.019971442036877358,0.019971442036877358
D1 MPC+VMC,randomized,141,estimated,none,c77b80ac6393660aaccfc980392fc2cf8ccfe61c87168a4ac1e4fcc852f393ad,695a926545c5c8724a3fe1f51f39a1eaac9d01192e9c20d09835be872f96ed8d,b1913b46d1d8fb972661e5aa67908990784702930ea7404de65006b7bfa14e0d,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1579618222,1.0619852316253795,1.2488134642576083,0.6512005159852253,0.8862314635231168,1,600,6.0,0.28577232840292777,2.027941441536552,5.228774269978111,9.793326827040504,0.28456593877727315,427.1935045666949,0.0008333333333333334,0.0,0.0,0.0,0.0,0.5766666666666667,0,3.46451871174862,0.5262249054794658,0.00249734153783861,0.00249734153783861,0.21735933934150176,0.21735933934150176,0.018675789490587142,0.018675789490587142
D1 LQR+VMC,randomized,142,estimated,none,cdcaa98f73ab12f905730d545f15236260f730322e62cfdaf2be1216f6c32b82,08111758dc0042e1b28b156e540ce96857b81190bec65f45933ec367c29d9ba5,99e2abc733b90cf74a558a5663e3386ab2e10be2104a67be600370f8b2864273,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1188754629,0.9049038144441932,0.8483710141125314,1.0710901939059994,1.0421396301432335,1,600,6.0,0.4771754156004003,3.5405508845289373,13.064376192791645,12.686653463615794,0.31434243428962366,681.0349342024213,0.00375,0.0,0.0,0.0,0.0,0.35,0,2.84354149138027,0.0,0.0028355126361250442,0.0028355126361250442,0.4031507190168479,0.4031507190168479,0.029319621053333935,0.029319621053333935
D1 MPC+VMC,randomized,142,estimated,none,cdcaa98f73ab12f905730d545f15236260f730322e62cfdaf2be1216f6c32b82,08111758dc0042e1b28b156e540ce96857b81190bec65f45933ec367c29d9ba5,99e2abc733b90cf74a558a5663e3386ab2e10be2104a67be600370f8b2864273,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1188754629,0.9049038144441932,0.8483710141125314,1.0710901939059994,1.0421396301432335,1,600,6.0,0.3550351975819917,2.4665011305268503,5.9762189157557755,10.600535748920139,0.3181718634403337,712.14060103071,0.0026041666666666665,0.0,0.0,0.0,0.0,0.3,0,3.1487862928140844,2.5447887499467456,0.0023662015090888436,0.0023662015090888436,0.31333649607091746,0.31333649607091746,0.029875290058110963,0.029875290058110963
D1 LQR+VMC,randomized,143,estimated,none,4d7f5b92acd571dbd0cba44fad157d1ac44e8da1ecf15fc73a2bcceb5f655674,463c73fc00dae98d96320541191103fe95d178b75fd927f06e78e901cd12d6de,9650d822e85370a0af94d506aea494986276a28ef84dcdfcce520ec47a141481,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,751189641,0.9909304351460378,1.2395564452287589,0.9786749919453452,0.9808594515412972,1,600,6.0,0.22978070650556995,1.7795959280628724,5.295360163422827,12.337846875458206,0.29528001139214166,542.6037445928899,0.0,0.0,0.0,0.0,0.0,0.44666666666666666,0,3.4976950154941324,0.0,0.0018919895117784768,0.0018919895117784768,0.2829705779789677,0.2829705779789677,0.02215364524123621,0.02215364524123621
D1 MPC+VMC,randomized,143,estimated,none,4d7f5b92acd571dbd0cba44fad157d1ac44e8da1ecf15fc73a2bcceb5f655674,463c73fc00dae98d96320541191103fe95d178b75fd927f06e78e901cd12d6de,9650d822e85370a0af94d506aea494986276a28ef84dcdfcce520ec47a141481,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,751189641,0.9909304351460378,1.2395564452287589,0.9786749919453452,0.9808594515412972,1,600,6.0,0.25570141081369957,1.6960142522450745,5.030316122413459,11.748932277590002,0.29112971713957075,502.89467536591604,0.0,0.0,0.0,0.0,0.0,0.5383333333333333,0,3.503422636081425,0.490873050148366,0.0018485486117022591,0.0018485486117022591,0.26274980644475476,0.26274980644475476,0.02138478761187809,0.02138478761187809
D1 LQR+VMC,randomized,144,estimated,none,7369af1060b4d412b7b8127416cec7df08f605ae4e02d6a96b1ed155a3975910,ec7d02beb4eb163036262ce05b52c63b0441bebd5b941895e4c924d68220570e,cc899ac8362c1059db9c9e04d0482abeb9ccab897e9fe165917f2fab516d2fc3,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,395779038,1.0744076047998323,0.8268593149472696,0.8447888207561627,0.8684242825157816,1,600,6.0,0.5274995412419441,3.067811185578686,9.341162083263129,14.761222806970915,0.31025728162170985,604.4159208517286,0.004895833333333334,0.0,0.0,0.0,0.0,0.41333333333333333,0,2.8818717987761437,0.0,0.00367480714066511,0.00367480714066511,0.3502048765726057,0.3502048765726057,0.02441157840222398,0.02441157840222398
D1 MPC+VMC,randomized,144,estimated,none,7369af1060b4d412b7b8127416cec7df08f605ae4e02d6a96b1ed155a3975910,ec7d02beb4eb163036262ce05b52c63b0441bebd5b941895e4c924d68220570e,cc899ac8362c1059db9c9e04d0482abeb9ccab897e9fe165917f2fab516d2fc3,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,395779038,1.0744076047998323,0.8268593149472696,0.8447888207561627,0.8684242825157816,1,600,6.0,0.5143853535842342,3.7935000456031713,15.452605075681436,15.957231931438283,0.31035248784228436,626.2027826726649,0.006145833333333333,0.0,0.0,0.0,0.0,0.4266666666666667,0,2.6607466228440932,0.4072895499120932,0.0034571855691603107,0.0034571855691603107,0.4331828295789163,0.4331828295789163,0.022370487615212955,0.022370487615212955
D1 LQR+VMC,randomized,145,estimated,none,33b8d14cbb549a1e62cc62fa0bfa9454ed2ef954525c99c254fb9aec893c9504,a928a4961e411582748ba78f0f3a471bfb7149c89891e66183931c146be67d66,7f5454c85cbc9e2b6b78dd26c07b71633a8ec1501bccf890711c07a94fc5d1e4,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,604696884,1.032138722449388,0.9208704170368199,1.2157391964787247,0.8918780256418402,1,600,6.0,0.32284039243296525,2.5023175562248445,6.122881265748037,12.653914063414284,0.31580780770810546,678.992661275599,0.0026041666666666665,0.0,0.0,0.0,0.0,0.4166666666666667,0,3.1503703730830486,0.0,0.002350732752656369,0.002350732752656369,0.35508242632980147,0.35508242632980147,0.025743722784880768,0.025743722784880768
D1 MPC+VMC,randomized,145,estimated,none,33b8d14cbb549a1e62cc62fa0bfa9454ed2ef954525c99c254fb9aec893c9504,a928a4961e411582748ba78f0f3a471bfb7149c89891e66183931c146be67d66,7f5454c85cbc9e2b6b78dd26c07b71633a8ec1501bccf890711c07a94fc5d1e4,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,604696884,1.032138722449388,0.9208704170368199,1.2157391964787247,0.8918780256418402,1,600,6.0,0.3014725582126366,2.072583922089494,5.297785079511363,10.788524960023397,0.3144296108124485,680.9742590692125,0.0030208333333333333,0.0,0.0,0.0,0.0,0.385,0,3.367614363143956,0.41605550723033957,0.0027343403672741382,0.0027343403672741382,0.32186864032442125,0.32186864032442125,0.02698261379247055,0.02698261379247055
D1 LQR+VMC,randomized,146,estimated,none,44a1655f8f0d87809c31899f83af456807cf7fa8e3b88efa32f6cef989bb2aed,f8a78618c5037e6fdabe4891163c0101f27eea2d7a5c9f32e2e5fa7865e773fa,99f3b50612c1f3489fd95c558e3208865c7632be7812c117d17a4d5cb116ce34,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,2014839443,1.0761108894023355,0.9705705341216071,0.9262106578526572,0.917880647232726,1,600,6.0,0.2468556199795092,2.0337321853190424,6.6812064127012825,11.739906491274759,0.28460498969576437,467.373729653652,0.0005208333333333333,0.0,0.0,0.0,0.0,0.5533333333333333,0,3.4462075569458253,0.0,0.001686450319099344,0.001686450319099344,0.28765199229656585,0.28765199229656585,0.019828376493529296,0.019828376493529296
D1 MPC+VMC,randomized,146,estimated,none,44a1655f8f0d87809c31899f83af456807cf7fa8e3b88efa32f6cef989bb2aed,f8a78618c5037e6fdabe4891163c0101f27eea2d7a5c9f32e2e5fa7865e773fa,99f3b50612c1f3489fd95c558e3208865c7632be7812c117d17a4d5cb116ce34,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,2014839443,1.0761108894023355,0.9705705341216071,0.9262106578526572,0.917880647232726,1,600,6.0,0.23796881248179358,1.9872780220695325,6.595641611071584,9.825663977655925,0.28076471787335117,435.8453202109539,0.00020833333333333335,0.0,0.0,0.0,0.0,0.6066666666666667,0,3.5594485045307382,0.4083524938323535,0.0019692982989002153,0.0019692982989002153,0.23265545565558868,0.23265545565558868,0.019820955408932434,0.019820955408932434
D1 LQR+VMC,randomized,147,estimated,none,5941e39c5ac4ec4782677679423e4ccd675685f3eb7077e88b8e0327fc221eaa,b3e8d1cd4c6f8250ee9ad07e957ef1df79003e8fadcc56cc33749ba2f4ff969e,ff8315c11c7cd882c4f47ba404a878652d60ef771cbc12af1456c5ea4d3b24e1,9.999999999999268,10.000000000000009,10.000000000000009,0.0,0.0,0.0,0,1,0.0,1246345494,1.11768706988836,1.1519535828852017,1.0614676383973065,0.9600221712091143,1,600,6.0,0.5373048672807795,3.035190798110754,7.506100631420309,10.946448253142822,0.31691148060018703,645.6189551541219,0.0027083333333333334,0.0,0.0,0.0,0.0,0.4083333333333333,0,2.68794367142482,0.0,0.0020176257426177896,0.0020176257426177896,0.30333331368580074,0.30333331368580074,0.02401462111834167,0.02401462111834167
